path,bytes,category,extension,reference_count
game/audio/voice/boss_fight.wav,113358,audio,.wav,6
game/addons/gut/fonts/AnonymousPro-Regular.ttf,112072,fonts,.ttf,1
game/art/city/catalysts/transformer_spent.png,111291,world_images,.png,1
game/audio/sfx/hazards/facade_shear.wav,110478,audio,.wav,6
game/audio/sfx/hazards/powerline.wav,110478,audio,.wav,6
game/addons/gut/fonts/AnonymousPro-Bold.ttf,107624,fonts,.ttf,0
game/audio/sfx/hazards/traffic_signal.wav,105678,audio,.wav,6
game/art/city/enemies/archetypes/44-laureate-courser.png,101109,enemy_images,.png,4
game/audio/sfx/robot/photon_full_hit.wav,100878,audio,.wav,6
game/art/city/enemies/archetypes/32-evacuation-litter.png,100172,enemy_images,.png,4
game/addons/gut/fonts/AnonymousPro-Italic.ttf,98424,fonts,.ttf,0
game/audio/voice/fully_charged.wav,96934,audio,.wav,6
game/art/player/vfx/photon_core_orb.png,96541,player_images,.png,4
game/audio/sfx/enemy_projectiles/enemy_bullet_impact.wav,96078,audio,.wav,6
game/addons/gut/fonts/AnonymousPro-BoldItalic.ttf,95872,fonts,.ttf,0
game/art/city/enemies/archetypes/34-balcony-recall-beacon.png,93971,enemy_images,.png,4
game/art/city/catalysts/transformer_intact.png,92497,world_images,.png,1
game/audio/sfx/hazards/hazard_chain_reaction.wav,88398,audio,.wav,7
game/art/city/enemies/helicopter.png,88213,enemy_images,.png,2
game/art/city/enemies/archetypes/27-covenant-warden.png,88150,enemy_images,.png,4
game/art/city/enemies/effects/choir-incubation-payload.png,87578,enemy_images,.png,3
game/audio/sfx/robot/robot_footstep.wav,84558,audio,.wav,6
game/audio/sfx/upgrades/upgrade_confirm.wav,84558,audio,.wav,7
game/art/city/pickups/aegis_patch_cell.png,82716,world_images,.png,1
game/audio/sfx/robot/robot_servo.wav,82638,audio,.wav,6
game/art/ui/upgrades/directional_shockwave_icon.png,82499,ui_images,.png,2
game/art/ui/weapon_shop/residential_backplate.webp,81664,ui_images,.webp,1
game/art/city/enemies/archetypes/31-intake-shepherd.png,80913,enemy_images,.png,4
game/art/ui/upgrades/destruction_icon.png,80866,ui_images,.png,5
game/art/city/enemies/archetypes/39-suture-marshal.png,80714,enemy_images,.png,4
game/art/city/destructibles/car_intact.png,79771,world_images,.png,1
game/audio/sfx/debris/debris_enemy_thud.wav,78798,audio,.wav,6
game/audio/sfx/rampage/overdrive_activation.wav,77646,audio,.wav,6
game/addons/gut/fonts/CourierPrime-BoldItalic.ttf,77384,fonts,.ttf,0
game/addons/gut/fonts/CourierPrime-Italic.ttf,76496,fonts,.ttf,0
game/art/city/enemies/archetypes/24-ossuary-crawler.png,75345,enemy_images,.png,1
game/art/city/parallax/districts/business_panorama.webp,74376,world_images,.webp,2
game/art/ui/weapon_shop/royal_backplate.webp,73728,ui_images,.webp,1
game/art/ui/weapon_shop/entertainment_backplate.webp,73430,ui_images,.webp,1
game/art/city/enemies/archetypes/22-graft-runner.png,73140,enemy_images,.png,2
game/art/city/enemies/archetypes/43-privy-chirurgeon.png,72526,enemy_images,.png,4
game/art/ui/upgrades/siege_drill.png,71817,ui_images,.png,3
game/addons/gut/fonts/CourierPrime-Bold.ttf,69768,fonts,.ttf,0
game/art/ui/weapon_shop/military_backplate.webp,69576,ui_images,.webp,1
game/art/bosses/utilities/boss-archive-treasury-bracket.png,69366,boss_images,.png,2
game/addons/gut/fonts/CourierPrime-Regular.ttf,68128,fonts,.ttf,3
game/art/ui/weapon_shop/royal_operator.webp,67400,ui_images,.webp,1
game/art/bosses/utilities/boss-freight-reclamation-anchor.png,60689,boss_images,.png,2
game/art/city/enemies/archetypes/35-memorial-usher.png,60507,enemy_images,.png,4
game/art/bosses/utilities/boss-evacuation-cradle.png,60347,boss_images,.png,2
game/art/city/parallax/districts/entertainment_panorama.webp,60204,world_images,.webp,2
game/art/ui/weapon_shop/entertainment_operator.webp,58912,ui_images,.webp,1
game/art/city/destructibles/streetlamp_broken.png,58381,world_images,.png,1
game/art/bosses/utilities/boss-seraph-production-projection.png,55271,boss_images,.png,2
game/art/city/enemies/archetypes/20-leviathan-command-landship.png,55149,enemy_images,.png,1
game/art/ui/upgrades/armor_plating.png,54552,ui_images,.png,5
game/art/siege/mimesis-armed-afterimage.png,53160,other_images,.png,2
game/art/bosses/utilities/boss-show-control-cabinet.png,53005,boss_images,.png,2
game/art/presentation/target_mark_support.png,52315,ui_images,.png,2
game/art/city/enemies/choir-attacks/district-impact-vfx.webp,51784,enemy_images,.webp,1
game/art/city/enemies/archetypes/18-goliath-siege-walker.png,50291,enemy_images,.png,2
game/art/city/parallax/districts/residential_panorama.webp,49358,world_images,.webp,2
game/art/city/parallax/districts/royal_panorama.webp,49044,world_images,.webp,2
game/addons/gut/images/GutIconV2_no_shine.png,48913,other_images,.png,1
game/art/city/effects/support/shield-pulse.png,48753,world_images,.png,2
game/art/enemies/impacts/enemy_rocket_direct_impact.png,48427,enemy_images,.png,3
game/art/bosses/boss-lane-footprint.png,47690,boss_images,.png,2
game/art/narrative/memory-glass-node.png,47367,other_images,.png,26
game/art/city/destructibles/streetlamp_intact.png,47080,world_images,.png,1
game/art/presentation/choir_contact_footprint.png,46256,ui_images,.png,2
game/audio/sfx/hazards/hazard_warning.wav,46158,audio,.wav,7
game/art/city/parallax/districts/military_panorama.webp,45660,world_images,.webp,2
game/audio/sfx/robot/double_punch_impact.wav,45198,audio,.wav,6
game/art/ui/weapon_shop/residential_operator.webp,44818,ui_images,.webp,1
game/art/ui/weapon_shop/business_backplate.webp,44730,ui_images,.webp,1
game/art/player/upgrades/tesla_tower.png,44629,player_images,.png,3
game/art/city/enemies/soldier.png,44294,enemy_images,.png,3
game/art/ui/upgrades/tesla_tower.png,43456,ui_images,.png,3
game/art/combat/projectiles/straight_shell.png,42607,other_images,.png,2
game/art/ui/directives/aftershock.png,41815,ui_images,.png,4
game/art/ui/weapon_shop/military_operator.webp,41646,ui_images,.webp,1
game/art/bosses/utilities/boss-extraction-clamp.png,40640,boss_images,.png,2
game/art/ui/weapon_shop/confirmation_frame.webp,40612,ui_images,.webp,1
game/art/bosses/utilities/boss-rubble-bed.png,38934,boss_images,.png,2
game/art/city/enemies/archetypes/12-rainmaker-mlrs.png,38533,enemy_images,.png,1
game/art/city/enemies/archetypes/19-nemesis-titan-hunter-mech.png,37690,enemy_images,.png,2
game/art/presentation/choir_contact_brace.png,36184,ui_images,.png,2
game/art/ui/directives/breach.png,36108,ui_images,.png,4
game/art/bosses/boss-line-beam.png,36000,boss_images,.png,2
game/art/ui/upgrades/dash_amplifier.png,34898,ui_images,.png,5
game/art/city/enemies/choir-attacks/district-attack-vfx.webp,34342,enemy_images,.webp,1
game/art/ui/weapon_shop/business_operator.webp,33864,ui_images,.webp,1
game/art/ui/weapon_shop/repair_success_burst.webp,33462,ui_images,.webp,1
game/art/ui/upgrades/laser_plus_1.png,33351,ui_images,.png,5
game/art/city/enemies/archetypes/15-aegis-shield-projector.png,32933,enemy_images,.png,1
game/art/finale/choir-pylon.png,32371,other_images,.png,4
game/art/ui/weapon_shop/upgrade_success_burst.webp,31418,ui_images,.webp,1
game/art/enemies/impacts/enemy_rocket_salvo_impact.png,29312,enemy_images,.png,3
game/art/city/enemies/archetypes/14-cinder-flame-tank.png,28643,enemy_images,.png,1
game/art/city/enemies/archetypes/16-longbow-railgun-tank.png,28389,enemy_images,.png,2
game/art/city/enemies/effects/repair-support-pulse.png,28290,enemy_images,.png,2
game/art/ui/weapon_shop/patchwork_nanoweld.webp,28272,ui_images,.webp,1
game/art/ui/upgrades/upgrade_missile_plus_one.png,27436,ui_images,.png,5
game/art/city/enemies/archetypes/17-hive-drone-mothership.png,27236,enemy_images,.png,1
game/art/ui/weapon_shop/sovereign_aegis.webp,26708,ui_images,.webp,1
game/art/ui/weapon_shop/borrowed_shock_coils.webp,26312,ui_images,.webp,1
game/art/ui/weapon_shop/crownfire_protocol.webp,25966,ui_images,.webp,1
game/art/city/enemies/archetypes/10-static-ew-truck.png,25712,enemy_images,.png,1
game/art/city/effects/support/jammer-pulse.png,25689,world_images,.png,2
game/art/presentation/choir_contact_leap.png,25317,ui_images,.png,2
game/art/city/enemies/archetypes/08-basilisk-mortar-platform.png,25256,enemy_images,.png,2
game/art/enemies/impacts/enemy_shell_impact.png,24539,enemy_images,.png,3
game/art/ui/weapon_shop/encore_capacitors.webp,24460,ui_images,.webp,1
game/art/ui/weapon_shop/chronoseal_governor.webp,24326,ui_images,.webp,1
game/art/bosses/defeat_fx/boss-firework-burst.webp,24008,boss_images,.webp,1
game/art/ui/weapon_shop/backstage_triage.webp,23882,ui_images,.webp,1
game/art/ui/directives/skybreaker.png,23866,ui_images,.png,2
game/art/ui/weapon_shop/scrapheap_magnetics.webp,23834,ui_images,.webp,1
game/art/ui/weapon_shop/new_game_plus.webp,23272,ui_images,.webp,1
game/art/ui/weapon_shop/jackpot_chamber.webp,22614,ui_images,.webp,1
game/art/city/enemies/archetypes/07-mule-apc.png,22000,enemy_images,.png,1
game/art/city/enemies/choir-attacks/district-projectile-vfx.webp,21998,enemy_images,.webp,1
game/audio/sfx/rampage/combo_break.wav,21966,audio,.wav,6
game/art/ui/weapon_shop/rampage_credit.webp,21710,ui_images,.webp,1
game/art/bosses/defeat_fx/boss-explosion-burst.webp,21630,boss_images,.webp,1
client/public/game/game.png,21443,generated_web_bundle,.png,0
game/art/city/destructibles/debris/concrete_chunk.png,21081,world_images,.png,3
game/art/ui/upgrades/kinetic_field_icon.png,20793,ui_images,.png,5
game/art/city/destructibles/debris/dust_puff.png,20703,world_images,.png,1
docs/concepts/weapon-shops/final-assets/audio-carriers/upgrade-purchase-waveform.png,20469,other_images,.png,0
game/art/ui/upgrades/shockwave_plus_one_icon.png,20370,ui_images,.png,5
game/art/ui/weapon_shop/hunter_killer_link.webp,20224,ui_images,.webp,1
game/art/presentation/choir_contact_drop.png,20071,ui_images,.png,2
game/art/city/enemies/archetypes/03-jackal-recon-buggy.png,19746,enemy_images,.png,1
game/art/city/enemies/archetypes/09-lancer-missile-team.png,19071,enemy_images,.png,1
game/art/city/destructibles/debris/steel_fragment.png,18617,world_images,.png,3
game/art/city/projectiles/enemy_direct_rocket.png,18168,enemy_images,.png,2
game/art/city/enemies/archetypes/06-hound-hunter-drone.png,16323,enemy_images,.png,1
game/art/ui/upgrades/engine_upgrade_badge.png,16238,ui_images,.png,5
game/art/city/enemies/archetypes/13-shrike-assault-vtol.png,16124,enemy_images,.png,2
game/art/presentation/telegraph_badge.png,15142,ui_images,.png,1
game/audio/sfx/boss/boss_defeat_spectacle.ogg,14795,audio,.ogg,1
docs/concepts/weapon-shops/final-assets/audio-carriers/chassis-repair-waveform.png,14419,other_images,.png,0
game/art/city/parallax/living/state_carrier.webp,14306,world_images,.webp,2
game/art/city/enemies/archetypes/05-sapper-combat-engineer.png,14002,enemy_images,.png,2
game/art/ui/weapon_shop/hostile_leverage.webp,13818,ui_images,.webp,1
game/art/player/weapons/siege_drill_mount.png,12996,player_images,.png,3
game/art/city/enemies/archetypes/11-kestrel-bomber-drone.png,12658,enemy_images,.png,1
game/audio/sfx/boss/s04_core_charge.ogg,12518,audio,.ogg,2
game/art/city/enemies/archetypes/04-lobber-grenadier.png,12404,enemy_images,.png,1
client/public/game/game.apple-touch-icon.png,11944,generated_web_bundle,.png,0
game/art/city/enemies/archetypes/02-bulwark-riot-trooper.png,11681,enemy_images,.png,3
game/art/city/enemies/attacks/nemesis_melee_lance.png,11512,enemy_images,.png,2
game/art/player/upgrades/tesla_arc.png,11393,player_images,.png,3
game/art/presentation/impact_spark.png,11010,ui_images,.png,4
game/art/city/destructibles/debris/glass_shard.png,10901,world_images,.png,3
game/art/player/weapons/missile_explosion_fire.png,10477,player_images,.png,3
game/art/ui/weapon_shop/gantry_overhaul.webp,10370,ui_images,.webp,1
game/art/ui/upgrades/flamethrower.png,10054,ui_images,.png,5
game/art/presentation/flame_plume.png,9838,ui_images,.png,4
game/art/city/destructibles/debris/impact_flash.png,9802,world_images,.png,1
game/audio/sfx/boss/s04_shockwave_release.ogg,9798,audio,.ogg,2
game/art/ui/upgrades/machine_gun.png,9258,ui_images,.png,5
game/art/ui/weapon_shop/foreclosure_slugs.webp,8724,ui_images,.webp,1
game/art/ui/weapon_shop/collateral_refinance.webp,8688,ui_images,.webp,1
game/art/enemies/impacts/enemy_bullet_impact.png,8163,enemy_images,.png,3
game/art/city/parallax/living/courier_shuttle.webp,8130,world_images,.webp,2
game/art/ui/weapon_shop/siege_breaching_load.webp,7744,ui_images,.webp,1
game/art/player/weapons/missile_explosion_smoke.png,7659,player_images,.png,4
game/art/city/enemies/archetypes/01-needle-spotter-drone.png,7093,enemy_images,.png,1
game/art/player/weapons/anti_air_impact.png,6795,player_images,.png,3
client/public/game/game.icon.png,5700,generated_web_bundle,.png,0
game/art/presentation/scorch_decal.png,5649,ui_images,.png,4
game/art/player/weapons/missile_pod_mount.png,4796,player_images,.png,3
game/art/player/weapons/anti_air_emitter.png,4203,player_images,.png,3
game/art/player/weapons/machine_gun_impact.png,3969,player_images,.png,3
game/addons/gut/images/eyey.png,3721,other_images,.png,1
game/art/player/weapons/missile_explosion_flash.png,3497,player_images,.png,3
game/art/player/weapons/flamethrower_nozzle.png,3448,player_images,.png,3
game/art/city/projectiles/hostile-spread-rocket.png,3423,world_images,.png,2
game/art/player/weapons/player_missile_body.png,3283,player_images,.png,4
game/art/presentation/flame_contact.png,3144,ui_images,.png,4
game/art/presentation/flame_ignition.png,2985,ui_images,.png,4
game/art/player/weapons/machine_gun_mount.png,2962,player_images,.png,3
game/art/player/weapons/machine_gun_muzzle_flash.png,2359,player_images,.png,3
game/art/enemies/projectiles/straight_bullet_tracer.png,2309,enemy_images,.png,2
game/addons/gut/images/HSplitContainer.svg,1231,other_images,.svg,2
game/addons/gut/images/VSplitContainer.svg,1225,other_images,.svg,1
game/art/player/weapons/machine_gun_round.png,1090,player_images,.png,5
game/art/player/weapons/missile_exhaust.png,1086,player_images,.png,3
game/art/player/weapons/anti_air_beam_core.png,712,player_images,.png,4
game/addons/gut/images/Script.svg,606,other_images,.svg,1
game/addons/gut/images/Folder.svg,227,other_images,.svg,1
game/addons/gut/images/green.png,213,other_images,.png,1
game/addons/gut/images/red.png,213,other_images,.png,1
game/addons/gut/images/yellow.png,213,other_images,.png,1
game/addons/gut/gui/play.png,143,other_images,.png,1
game/addons/gut/icon.png,129,other_images,.png,3
game/addons/gut/gui/arrow.png,122,other_images,.png,1
